gameId,region,date
825,EU,1994-01-01
826,EU,1992-02-01
826,JP,1991-12-20
827,NA,2009-11-03
827,EU,2009-11-06
828,NA,2007-06-20
829,NA,1989-02-01
830,NA,2011-05-13
830,EU,2011-05-13
831,NA,2001-03-21
831,EU,2000-10-20
831,JP,1999-09-03
832,NA,2011-05-04
832,EU,2011-05-04
833,NA,2008-08-12
833,JP,2008-03-19
834,NA,1998-06-29
834,EU,1998-07-17
834,JP,1998-12-06
835,NA,2003-09-12
835,EU,2003-10-24
836,NA,2008-11-11
836,EU,2008-11-14
836,JP,2008-12-11
837,NA,2000-11-20
837,EU,2001-04-12
839,NA,2005-11-22
838,NA,1984-11-01
838,EU,1985-01-01
838,JP,1984-09-28
840,NA,2002-06-27
840,JP,2003-04-03
841,NA,1991-12-31
841,EU,1992-01-01
842,NA,2011-09-19
844,NA,2008-01-22
845,NA,1982-01-01
847,NA,2008-04-08
847,EU,2008-07-18
847,JP,2007-06-28
849,NA,2006-04-16
851,NA,1991-11-01
851,EU,1993-01-01
851,JP,1993-02-26
852,NA,1992-09-01
852,EU,1993-02-18
852,JP,1993-02-26
854,NA,1989-01-01
855,NA,1992-01-01
856,NA,1990-03-01
857,NA,1989-07-01
857,JP,1989-05-19
859,NA,1988-07-01
859,JP,1987-06-26
858,NA,1992-01-01
862,NA,1993-04-01
863,NA,1990-01-01
865,NA,2014-12-09
865,EU,2014-12-09
866,NA,1990-01-01
867,NA,2009-10-06
868,JP,1994-01-29
869,NA,2011-07-20
869,EU,2011-08-16
870,NA,2006-09-25
870,JP,2006-02-23
871,NA,2004-11-16
871,JP,2003-12-05
873,NA,1998-07-31
873,EU,1998-08-01
877,NA,2005-06-14
878,NA,2000-11-20
879,NA,1995-01-01
879,EU,1995-01-01
880,NA,1992-12-15
880,EU,1992-01-01
880,JP,1993-02-19
882,NA,2011-10-18
882,EU,2011-10-21
881,NA,2009-08-25
881,EU,2009-08-28
881,JP,2010-01-14
883,NA,2012-05-29
885,NA,1991-12-01
885,EU,1992-11-19
885,JP,1991-12-20
886,NA,2003-10-16
886,EU,2003-11-14
887,NA,2010-09-07
888,NA,1990-01-01
888,EU,1990-01-01
890,NA,2001-10-15
892,NA,2007-10-29
892,EU,2008-02-15
891,NA,2005-09-19
891,EU,2005-12-09
893,NA,1995-09-01
894,JP,1995-01-01
895,NA,1997-01-31
895,JP,1996-12-27
896,NA,1996-01-01
898,NA,1999-04-07
899,NA,1995-01-01
899,JP,1995-01-01
900,NA,2011-11-30
901,NA,1993-01-01
901,JP,1992-05-01
902,NA,1993-12-01
903,NA,1988-01-01
905,NA,1991-01-01
904,NA,1992-01-01
906,NA,1985-01-01
907,NA,1992-10-01
907,EU,1993-03-18
907,JP,1993-06-21
908,NA,1991-01-01
909,NA,1993-01-01
911,NA,2008-09-16
911,EU,2009-03-06
911,JP,2007-04-26
910,NA,2003-01-20
912,NA,2005-10-02
912,EU,2018-05-01
914,NA,1986-01-01
913,NA,2017-09-29
913,EU,2017-09-29
913,JP,1996-02-01
915,NA,2001-06-01
915,JP,1999-12-22
916,NA,1991-01-01
917,NA,1994-01-01
918,NA,1995-01-01
920,NA,2010-02-22
921,NA,2007-04-23
921,JP,1993-02-10
922,JP,1993-06-25
923,NA,2005-09-12
924,EU,1989-01-01
925,NA,2001-11-07
926,NA,1989-07-19
927,JP,2006-07-20
928,NA,2011-03-11
930,NA,1996-09-30
929,NA,2013-04-03
931,NA,2002-09-17
931,EU,2002-09-20
932,NA,2003-09-04
932,EU,2003-09-05
933,NA,2003-02-02
933,EU,2003-02-07
934,NA,2009-07-08
934,EU,2009-07-08
935,NA,2005-06-21
935,EU,2005-06-24
936,NA,2006-10-17
936,EU,2006-10-20
937,NA,2006-06-06
938,NA,2006-03-15
939,NA,2005-10-24
939,EU,2005-11-18
939,JP,2006-01-26
940,NA,2005-11-22
940,JP,2005-11-24
941,NA,2011-10-25
941,EU,2011-10-28
942,NA,2013-10-29
942,EU,2013-11-01
942,JP,2013-10-31
944,NA,2004-03-15
944,EU,2004-03-19
945,NA,2008-06-23
946,NA,2010-03-02
946,EU,2010-03-02
947,NA,2009-03-23
947,EU,2009-03-27
950,NA,1995-12-01
950,EU,1995-12-01
951,NA,2012-05-15
951,EU,2012-04-20
952,NA,2007-01-30
952,EU,2007-01-30
953,NA,2009-05-12
954,NA,1998-12-31
955,NA,1999-10-12
956,NA,1994-01-01
957,NA,1991-06-01
957,EU,1991-01-01
957,JP,1991-12-20
958,NA,1993-06-01
958,EU,1993-01-01
959,NA,1994-12-01
960,NA,1993-06-01
960,EU,1993-01-01
960,JP,1994-01-07
961,NA,1993-06-01
961,EU,1993-01-01
962,NA,1980-11-01
963,NA,1998-02-28
964,NA,1999-01-01
965,NA,1989-01-01
966,NA,2010-01-05
966,EU,2010-01-08
966,JP,2009-10-29
967,NA,2014-10-24
967,EU,2014-10-24
967,JP,2014-09-20
971,NA,2002-08-12
971,EU,2002-09-27
971,JP,2002-07-19
974,NA,2010-04-20
976,NA,2010-04-15
976,EU,2010-04-15
975,NA,2005-08-23
975,JP,2005-11-03
977,NA,2011-06-16
977,EU,2011-06-16
978,NA,2006-03-28
980,JP,2004-10-01
981,JP,2005-07-13
982,JP,2006-03-15
983,NA,2007-02-21
984,JP,2007-12-19
985,JP,2009-10-15
986,JP,2002-03-01
987,JP,2009-10-15
988,NA,2010-05-17
989,NA,2007-10-16
989,EU,2008-02-29
989,JP,2007-10-18
990,NA,1994-01-01
990,EU,1995-01-01
991,NA,1995-08-25
991,JP,1998-01-29
992,NA,1992-01-01
993,NA,2007-10-30
994,NA,2011-03-03
994,EU,2011-03-03
996,NA,1999-03-24
996,EU,1999-09-04
996,JP,1999-11-26
997,NA,1996-01-01
998,NA,2008-07-08
998,EU,2008-06-27
1000,NA,2004-11-05
999,NA,2001-05-30
1001,NA,2010-12-07
1001,EU,2010-12-07
1002,NA,2008-10-27
1004,NA,2009-06-22
1004,EU,2009-06-22
1006,NA,2007-11-13
1006,EU,2007-11-16
1005,NA,1994-03-07
1005,EU,1994-03-07
1007,NA,1987-01-01
1008,NA,1980-11-12
1009,NA,2008-03-04
1010,NA,2004-09-24
1011,NA,1993-06-22
1012,NA,1997-07-31
1013,NA,2003-11-18
1014,NA,2002-12-03
1016,NA,2001-01-01
1017,NA,2004-04-27
1017,EU,2004-01-01
1019,NA,1995-03-15
1019,EU,1995-03-01
1019,JP,1994-12-09
1018,NA,2003-11-11
1018,EU,2003-11-14
1020,NA,1996-08-31
1020,JP,1995-11-03
1021,NA,1997-01-01
1022,NA,1987-09-15
1023,NA,2013-10-08
1023,EU,2013-10-11
1023,JP,2013-10-17
1024,NA,1991-01-01
1025,NA,2006-11-21
1025,JP,2000-07-14
1026,NA,2009-01-21
1026,EU,2009-01-21
1028,NA,2006-06-05
1028,EU,2006-07-07
1028,JP,2005-06-30
1029,NA,2007-06-11
1029,EU,2007-07-20
1029,JP,2007-04-26
1030,NA,2009-11-03
1032,NA,2006-11-19
1033,NA,2004-01-01
1034,NA,2002-06-04
1035,NA,1996-02-29
1036,NA,2003-11-20
1037,EU,2012-12-12
1039,NA,1994-02-01
1039,EU,1994-01-01
1039,JP,1994-03-01
1038,NA,1990-07-01
1040,NA,2007-06-06
1042,NA,1991-01-01
1043,NA,1993-01-01
1044,NA,1992-01-01
1045,NA,2003-09-23
1045,JP,2003-10-09
1046,NA,2013-03-13
1047,NA,2012-02-28
1047,EU,2012-02-24
1047,JP,2012-02-16
1049,NA,1998-04-30
1052,NA,1993-08-03
1053,NA,2008-06-09
1053,JP,1988-04-22
1055,NA,1995-04-01
1055,EU,1995-01-01
1054,NA,1992-01-01
1054,EU,1992-01-01
1054,JP,1992-10-30
1057,JP,1999-04-15
1058,NA,2009-05-19
1058,EU,2009-05-22
1058,JP,2009-06-25
1060,NA,2008-08-14
1060,EU,2008-08-15
1060,JP,2008-08-13
1061,NA,1999-01-01
1062,NA,2009-07-17
1063,NA,2006-11-14
1063,JP,2007-01-18
1064,NA,2003-09-01
1066,NA,2010-02-09
1066,EU,2010-02-09
1065,NA,2007-08-21
1065,EU,2007-08-21
1067,NA,2010-08-31
1067,EU,2010-08-31
1068,NA,2013-03-26
1068,EU,2013-03-25
1069,NA,2011-02-08
1070,NA,2012-05-03
1071,NA,2006-07-26
1071,EU,2006-07-26
1072,EU,2000-01-01
1072,JP,1998-01-01
1073,JP,1999-01-01
1074,JP,2000-01-01
1075,JP,1992-12-18
1076,JP,1993-12-29
1077,JP,1995-01-01
1079,NA,2009-03-16
1079,JP,2009-04-28
1080,NA,2011-09-13
1081,NA,2009-07-06
1081,JP,2009-08-04
1082,NA,2010-10-25
1083,NA,2011-02-28
1084,NA,2013-02-26
1084,EU,2013-02-26
1084,JP,2013-02-26
1085,NA,2010-05-17
1085,EU,2011-02-28
1085,JP,2010-09-14
1086,NA,2011-09-13
1086,EU,2012-03-16
1087,NA,2009-11-23
1087,JP,2009-10-27
1089,NA,2001-03-25
1089,EU,2001-04-06
1088,NA,2006-02-28
1088,EU,2006-02-24
1090,NA,2005-10-07
1090,EU,2005-10-07
1092,NA,2002-01-21
1092,EU,2002-02-08
1091,NA,2006-04-24
1095,NA,1998-02-28
1095,EU,1998-01-01
1094,NA,1986-11-01
1094,EU,1986-01-01
1094,JP,1986-07-20
1096,NA,2012-12-11
1096,EU,2012-12-11
1100,NA,2020-03-06
1100,EU,2020-03-06
1100,JP,2020-03-06
1101,EU,2010-05-07
1102,NA,2011-04-12
1103,JP,2011-08-25
1104,NA,2009-06-09
1105,NA,2012-04-03
1106,NA,2010-07-07
1106,EU,2010-07-07
1108,NA,2003-03-19
1107,NA,2007-11-12
1107,EU,2007-11-30
1109,NA,1994-01-01
1109,EU,1994-01-01
1110,NA,2011-10-25
1110,EU,2011-11-04
1111,NA,2009-07-22
1111,EU,2012-01-13
1112,NA,2011-10-12
1112,EU,2012-01-13
1113,NA,2006-12-23
1113,EU,2012-01-13
1114,NA,2007-09-04
1114,EU,2007-09-04
1115,NA,2003-12-22
1115,EU,2003-12-12
1115,JP,2003-12-19
1117,NA,2006-07-18
1117,EU,2007-02-09
1117,JP,2006-03-02
1119,NA,2010-09-22
1121,NA,1997-11-21
1121,EU,1997-11-21
1122,NA,2001-02-21
1123,NA,1987-01-01
1123,EU,1987-01-01
1124,NA,2012-03-06
1124,EU,2012-03-16
1124,JP,2012-03-08
1125,NA,2012-01-01
1127,NA,2000-10-03
1129,NA,2000-11-21
1126,NA,2007-11-06
1126,EU,2007-11-02
1126,JP,2007-08-30
1128,NA,2000-10-25
1131,NA,1994-10-28
1130,NA,1993-12-03
1132,NA,1996-10-23
1132,EU,1996-11-01
1132,JP,1996-12-27
1133,NA,1997-03-24
1134,NA,2001-05-23
1135,NA,2008-06-10
1135,EU,2009-04-03
1136,NA,1988-11-01
1136,EU,1991-04-25
1136,JP,1988-06-17
1137,NA,1993-01-01
1138,NA,2001-02-07
1139,NA,2000-09-30
1140,NA,1998-06-01
1140,EU,1998-08-01
1141,NA,2008-11-20
1141,EU,2010-04-02
1141,JP,2008-11-19
1143,NA,2010-07-27
1143,EU,2010-12-03
1143,JP,2009-11-20
1146,NA,2000-01-31
1146,JP,1998-01-28
1145,NA,2012-02-14
1145,EU,2012-02-24
1145,JP,2011-12-17
1148,NA,2007-09-18
1148,EU,2007-09-07
1149,NA,2006-03-23
1149,EU,2006-03-31
1151,NA,1996-01-01
1151,JP,1995-07-21
1150,NA,1996-10-31
1152,NA,1989-10-01
1152,EU,2007-03-25
1152,JP,1989-07-07
1154,NA,2010-10-19
1154,EU,2012-06-01
1154,JP,2009-07-23
1155,NA,1998-02-19
1156,NA,2008-10-07
1156,EU,2009-03-06
1156,JP,2007-02-15
1157,JP,2005-03-24
1158,NA,2008-05-15
1159,NA,2007-10-09
1159,JP,2006-12-14
1160,JP,2008-10-23
1161,NA,2011-08-02
1161,EU,2011-09-16
1161,JP,2011-06-23
1162,NA,2009-09-15
1162,JP,2008-06-26
1164,JP,2008-12-18
1163,NA,2007-10-10
1163,EU,2008-02-29
1163,JP,2006-01-26
1165,NA,2012-12-12
1166,NA,2002-04-15
1168,NA,2002-10-07
1168,JP,2002-12-12
1170,NA,2005-10-17
1171,NA,2008-10-13
1171,EU,2008-10-24
1172,NA,2003-06-04
1174,EU,2003-08-01
1175,NA,1989-10-01
1176,NA,2011-08-19
1176,EU,2011-08-19
1177,NA,1997-06-20
1178,NA,2012-10-11
1179,NA,2009-06-26
1179,EU,2009-06-26
1180,NA,2010-11-02
1181,NA,1998-10-31
1182,NA,1999-08-01
1184,NA,1996-11-01
1184,EU,1997-03-01
1184,JP,1997-05-30
1183,NA,2002-03-21
1183,EU,2002-03-28
1185,NA,2001-12-28
1186,NA,2004-09-21
1186,EU,2005-06-05
1186,JP,2004-09-09
1187,NA,1997-10-15
1188,NA,2012-04-25
1189,NA,2002-10-15
1189,EU,2003-05-02
1189,JP,2004-08-26
1190,NA,2004-10-12
1190,EU,2006-02-17
1191,NA,2011-09-06
1192,NA,2010-10-28
1193,NA,1997-10-31
1193,EU,1998-03-01
1193,JP,1997-07-07
1194,NA,1999-04-30
1194,EU,1999-07-01
1194,JP,1999-01-28
1195,NA,2001-06-25
1195,JP,2000-12-01
1196,NA,2003-11-11
1196,JP,2004-05-27
1197,NA,2002-03-19
1197,JP,2002-04-25
1198,NA,2013-01-31
1200,NA,2003-10-28
1201,JP,1991-06-22
1202,NA,2007-08-28
1202,EU,2007-08-24
1202,JP,2006-12-07
1203,NA,2009-02-19
1203,EU,2009-04-03
1203,JP,2008-09-04
1204,NA,2010-05-18
1204,EU,2010-09-24
1204,JP,2009-10-08
1205,NA,1993-01-01
1206,NA,1995-09-21
1206,EU,1995-09-21
1208,JP,1995-01-01
1209,NA,1999-08-31
1209,JP,1999-03-25
1210,NA,2010-03-25
1210,EU,2009-12-17
1211,NA,2009-06-10
1212,NA,2000-11-16
1212,EU,2000-10-13
1213,NA,2010-05-25
1213,EU,2010-05-28
1214,NA,2010-01-22
1215,NA,2006-02-06
1216,NA,1994-01-01
1217,NA,1998-10-20
1218,NA,2011-08-30
1218,EU,2011-09-02
1219,NA,2005-05-19
1220,NA,1983-01-01
1223,JP,2005-07-28
1222,NA,2004-10-19
1222,EU,2005-06-10
1222,JP,2004-07-22
1224,NA,2003-09-16
1224,EU,2004-05-14
1224,JP,2003-07-16
1225,JP,2012-02-23
1226,NA,2008-11-18
1226,EU,2009-02-13
1227,NA,2003-08-27
1227,EU,2004-01-16
1227,JP,2002-01-19
1229,NA,1989-01-01
1229,EU,1988-01-01
1229,JP,1989-02-04
1231,NA,1993-04-01
1231,EU,2006-12-08
1231,JP,1992-12-11
1230,NA,1983-01-01
1234,NA,1997-12-01
1234,EU,1997-11-27
1234,JP,1997-09-26
1235,NA,2000-05-28
1235,JP,1999-12-03
1236,NA,2008-09-29
1236,EU,2008-09-12
1236,JP,2008-09-30
1237,NA,2009-11-09
1237,JP,2009-10-07
1238,NA,2005-06-21
1238,JP,2005-05-19
1240,NA,1998-04-01
1240,JP,1995-08-10
1239,NA,1999-03-31
1239,EU,2000-07-01
1239,JP,1998-08-06
1241,JP,1996-12-20
1242,NA,2002-06-03
1242,JP,2002-06-27
1243,NA,1998-09-01
1243,EU,1998-10-01
1243,JP,1998-04-30
1244,NA,1992-01-01
1244,EU,1991-01-01
1244,JP,1991-06-28
1245,NA,2006-11-08
1245,EU,2007-02-23
1245,JP,2006-07-20
1246,NA,2008-01-29
1246,EU,2008-03-13
1246,JP,2007-07-19
1247,NA,2007-07-18
1247,EU,2007-07-18
1247,JP,2007-07-18
1248,NA,2000-05-14
1248,JP,1999-12-17
1249,NA,2002-05-30
1249,EU,2003-03-14
1249,JP,2002-02-07
1251,NA,2001-06-29
1251,EU,2001-10-08
1251,JP,2001-04-27
1250,NA,1998-01-01
1250,EU,1999-01-01
1250,JP,1998-12-24
1252,NA,2009-06-11
1252,EU,2009-09-17
1252,JP,2009-06-18
1255,NA,1990-06-18
1255,EU,1990-06-18
1255,JP,1990-06-18
1256,NA,2005-09-15
1256,EU,2005-09-15
1257,NA,2006-04-12
1257,EU,2006-04-12
1259,NA,1993-06-01
1259,EU,2007-08-31
1259,JP,1993-04-02
1260,NA,1990-04-01
1260,EU,2006-12-08
1260,JP,1989-12-15
1261,NA,1991-01-01
1261,EU,2007-04-13
1261,JP,1991-07-19
1263,NA,1994-01-01
1263,EU,1994-01-01
1262,NA,2009-03-30
1262,JP,2010-04-06
1264,NA,2006-12-14
1265,NA,2009-07-30
1266,NA,2002-11-29
1267,NA,2008-05-06
1267,EU,2008-05-03
1267,JP,2008-07-17
1268,NA,2009-05-19
1268,EU,2009-05-29
1269,NA,2007-04-11
1270,NA,1990-04-01
1270,JP,1989-12-27
1271,NA,2010-04-16
1272,NA,1992-05-12
1273,NA,2009-10-20
1274,NA,2012-09-18
1274,EU,2012-09-21
1274,JP,2012-10-25
1275,NA,2012-10-16
1275,EU,2012-10-16
1277,NA,2012-11-20
1277,EU,2012-11-20
1278,NA,2013-01-15
1281,NA,2009-12-29
1281,EU,2009-12-29
1280,NA,2010-10-12
1283,NA,2010-02-23
1284,NA,2009-11-24
1284,EU,2009-11-24
1285,NA,2012-04-19
1285,EU,2012-04-19
1286,NA,2017-10-11
1286,EU,2017-10-11
1287,NA,1984-01-01
1289,NA,1990-02-01
1289,JP,1989-09-01
1288,NA,1985-01-01
1290,NA,2008-08-06
1290,EU,2008-08-06
1291,NA,2007-08-20
1291,EU,2007-06-29
1291,JP,2005-12-29
1292,NA,2013-02-10
1292,EU,2013-04-12
1293,NA,2006-04-16
1293,EU,2006-06-09
1293,JP,2005-05-19
1294,NA,1991-11-01
1295,NA,2007-09-05
1295,EU,2007-09-05
1296,NA,1994-08-01
1296,JP,1994-01-29
1297,NA,2008-12-24
1299,NA,1993-09-01
1299,EU,1993-09-01
1300,NA,1995-02-01
1300,JP,1991-10-25
1301,NA,2012-06-19
1301,EU,2012-07-27
1302,NA,1998-11-10
1302,EU,1998-10-01
1302,JP,1998-07-16
1303,JP,1998-04-16
1304,NA,2007-07-31
1304,JP,2006-07-06
1305,NA,2009-08-04
1305,EU,2009-09-25
1306,NA,2007-04-03
1308,NA,1997-09-30
1308,EU,1997-12-01
1308,JP,1997-07-31
1313,NA,2004-03-16
1313,EU,2004-06-18
1313,JP,2004-01-29
1314,NA,2000-09-22
1315,NA,2004-11-15
1316,NA,1986-01-01
1317,NA,2010-04-22
1317,EU,2010-04-23
1318,NA,1994-08-10
1318,JP,1993-04-03
1319,NA,1995-12-10
1319,EU,1996-04-25
1319,JP,1994-12-02
1320,NA,1998-04-30
1320,EU,1998-10-08
1320,JP,1997-09-11
1322,NA,2003-02-16
1322,EU,2003-11-28
1322,JP,2002-11-14
1321,NA,2000-11-28
1321,EU,2001-08-03
1321,JP,2000-04-27
1324,NA,1995-01-01
1325,NA,1986-01-01
1328,NA,1998-10-31
1328,JP,1998-04-02
1330,NA,2002-01-01
1329,NA,2011-05-10
1329,EU,2011-05-13
1332,NA,2008-09-28
1331,NA,2014-01-14
1333,NA,1997-10-31
1333,EU,1997-10-31
1334,NA,2010-12-16
1336,NA,2007-02-13
1336,EU,2006-09-15
1338,NA,1996-09-30
1338,EU,1996-10-14
1339,NA,2003-11-17
1339,EU,2003-11-14
1339,JP,2004-09-30
1340,NA,2007-06-19
1340,EU,2007-06-08
1341,NA,2005-10-04
1341,EU,2005-10-07
1343,NA,2005-03-01
1343,EU,2005-03-01
1342,NA,2008-09-23
1342,EU,2008-09-26
1344,NA,2007-08-22
1344,EU,2007-09-21
1345,NA,2009-10-13
1345,EU,2009-10-16
1346,NA,1993-01-01
1346,EU,1993-01-01
1348,NA,2003-05-27
1348,JP,2003-10-09
1347,NA,1994-01-01
1347,EU,1994-10-01
1349,NA,1994-01-01
1349,EU,1994-01-01
1350,NA,1986-06-16
1350,EU,1986-10-01
1350,JP,1986-10-01
1351,NA,2008-02-26
1352,NA,2006-12-19
1353,NA,2009-09-16
1353,JP,2009-08-05
1354,NA,1993-01-01
1354,EU,1993-01-01
1355,NA,2006-10-03
1355,EU,2005-12-02
1355,JP,2005-11-24
1356,NA,1987-01-01
1357,NA,1994-01-01
1357,EU,1994-01-01
1358,NA,1996-10-31
1359,NA,1994-04-03
1361,NA,1998-09-30
1361,EU,1998-12-18
1361,JP,1998-12-18
1360,NA,1993-01-01
1360,EU,1993-01-01
1362,NA,1990-01-01
1363,NA,1992-01-01
1363,JP,1992-01-31
1364,NA,2002-08-18
1365,NA,2003-08-27
1366,EU,2009-03-06
1367,NA,2003-06-24
1368,NA,1995-05-15
1370,NA,2000-11-23
1370,EU,2000-11-24
1369,NA,1999-12-01
1372,NA,1996-01-01
1372,EU,1996-01-01
1373,NA,1994-02-01
1373,EU,1994-09-29
1374,NA,1999-05-31
1374,EU,1999-06-29
1375,NA,2007-10-03
1376,NA,2008-04-29
1378,NA,2004-07-25
1378,EU,2005-02-18
1378,JP,2003-12-25
1379,JP,1997-07-11
1380,NA,2007-02-14
1380,EU,2007-02-14
1381,NA,2009-12-01
1382,NA,2007-02-27
1382,EU,2007-03-06
1382,JP,2006-07-27
1383,NA,2011-02-22
1383,EU,2011-02-25
1385,NA,1992-01-01
1386,NA,2006-10-17
1386,EU,2006-10-25
1387,NA,2008-03-04
1387,EU,2008-03-07
1388,NA,2012-03-15
1388,EU,2012-03-15
1389,NA,1982-01-01
1390,NA,2011-09-21
1391,EU,1994-01-01
1393,NA,2006-09-17
1394,NA,1990-03-01
1395,NA,1987-02-12
1396,NA,2024-05-17
1396,EU,2024-05-17
1397,NA,1982-11-01
1397,EU,1982-12-01
1397,JP,1982-08-25
1398,NA,1991-01-01
1400,NA,2009-03-26
1400,EU,2009-03-26
1400,JP,2010-08-12
1401,NA,1994-01-01
1401,EU,1994-01-01
1402,NA,1998-06-05
1402,EU,1998-06-12
1402,JP,1998-02-26
1403,NA,2001-11-01
1403,EU,2001-11-16
1404,NA,2002-09-30
1404,EU,2002-10-11
1404,JP,2004-04-01
1406,NA,2011-09-20
1406,EU,2011-09-20
1405,NA,2004-09-07
1405,EU,2004-09-10
1405,JP,2004-10-14
1407,NA,2007-03-06
1407,EU,2007-03-23
1408,NA,2005-09-13
1408,EU,2005-09-16
1408,JP,2005-10-20
1409,NA,2008-01-22
1411,NA,2005-09-13
1411,EU,2005-09-23
1411,JP,2005-10-20
1410,NA,2009-02-05
1410,EU,2009-02-06
1412,NA,1997-09-30
1412,EU,1998-02-01
1412,JP,1997-03-14
1413,NA,1998-10-27
1413,JP,1998-03-19
1415,NA,1999-03-31
1415,JP,1999-04-15
1414,NA,1998-10-31
1414,EU,1998-11-01
1414,JP,1998-01-29
1416,NA,1997-12-31
1416,EU,1997-01-01
1416,JP,1996-01-01
1417,NA,1995-01-01
1417,JP,1995-01-01
1418,NA,1998-10-31
1418,EU,1999-04-15
1418,JP,1998-01-01
1421,NA,2011-03-27
1421,EU,2011-04-22
1421,JP,2011-02-26
1420,NA,2005-12-05
1422,NA,1989-12-01
1423,NA,1995-01-01
1425,NA,2008-03-11
1425,EU,2007-05-25
1428,NA,2007-10-30
1429,EU,2009-03-27
1431,NA,2010-10-01
1431,EU,2010-10-01
1432,NA,2008-09-23
1432,EU,2008-07-04
1433,NA,2009-11-10
1433,EU,2009-10-30
1434,NA,2002-07-22
1435,NA,2009-08-11
1435,EU,2009-03-27
1436,NA,1995-01-01
1437,NA,1998-08-01
1438,NA,1988-01-01
1440,NA,2006-12-05
1439,NA,2011-11-01
1441,NA,2006-09-09
1442,NA,2007-11-06
1443,NA,2009-09-22
1444,NA,2008-09-23
1445,NA,2010-10-19
1446,NA,2012-12-04
1448,NA,1993-01-01
1447,NA,2011-11-01
1449,NA,1993-04-01
1450,NA,1994-06-01
1451,NA,1992-10-12
1453,NA,1995-09-04
1454,NA,1998-10-01
1455,NA,2006-09-26
1455,EU,2006-10-20
1457,NA,2006-09-15
1457,EU,2006-09-15
1461,NA,1992-12-01
1462,NA,1987-10-01
1462,EU,1988-01-01
1463,NA,2005-10-24
1463,EU,2009-06-16
1464,NA,2003-10-29
1464,EU,2003-11-07
1466,NA,2005-11-01
1466,EU,2005-11-18
1466,JP,2006-06-29
1465,NA,2005-10-25
1465,EU,2005-10-25
1467,NA,2006-11-07
1467,EU,2006-11-10
1468,NA,2007-11-05
1471,NA,2010-11-09
1471,EU,2010-11-09
1471,JP,2010-11-18
1472,NA,2012-11-13
1472,EU,2012-11-13
1473,NA,2012-11-13
1474,NA,2004-11-16
1474,EU,2004-12-03
1474,JP,2005-10-27
1476,NA,2009-11-10
1477,NA,2009-11-10
1478,NA,2011-11-08
1478,EU,2011-11-08
1478,JP,2011-11-17
1479,NA,2011-11-08
1480,NA,2009-11-10
1481,NA,2007-03-13
1481,EU,2007-03-30
1482,NA,2004-09-14
1482,EU,2004-09-24
1483,NA,2008-11-11
1484,NA,2008-11-10
1484,EU,2008-11-14
1485,NA,2007-06-12
1485,EU,2006-09-15
1485,JP,2008-02-28
1486,NA,2009-06-30
1487,NA,2013-05-21
1487,EU,2013-05-22
1488,NA,2011-07-19
1488,EU,2011-07-22
1489,NA,2000-11-01
1490,NA,2010-03-09
1490,EU,2010-03-19
1490,JP,2009-11-19
1491,NA,2007-05-10
1492,NA,1992-01-01
1492,JP,1990-04-01
1493,NA,2009-08-31
1494,NA,2012-07-12
1496,NA,2013-04-01
1497,NA,1993-11-01
1497,EU,1993-01-01
1497,JP,1995-03-26
1499,NA,2006-10-24
1499,EU,2006-11-10
1499,JP,2006-09-07
1500,EU,2006-07-21
1501,NA,2006-09-19
1503,NA,2004-11-16
1503,EU,2005-02-12
1503,JP,2004-12-02
1504,NA,2007-02-06
1505,NA,1997-07-22
1506,NA,2001-11-06
1506,JP,2001-09-13
1507,NA,2000-11-06
1507,EU,2000-12-15
1507,JP,2000-09-06
1509,NA,1995-10-31
1508,NA,2002-08-14
1508,EU,2002-07-12
1510,NA,2001-01-01
1510,EU,2001-01-01
1511,NA,1997-04-30
1512,NA,2011-04-29
1512,EU,2011-04-29
1513,NA,1991-10-01
1513,EU,1992-01-01
1513,JP,1991-01-01
1514,NA,2011-07-15
1514,EU,2011-07-15
1516,NA,1991-11-01
1517,NA,2013-12-02
1518,NA,1992-09-01
1518,EU,1992-08-20
1521,NA,1987-07-01
1521,EU,1988-07-01
1521,JP,1987-07-01
1520,JP,2008-08-28
1522,NA,1990-01-01
1523,NA,2002-07-30
1523,JP,2001-11-30
1519,NA,1996-02-01
1525,NA,2007-06-27
1525,EU,2007-06-27
1530,NA,2012-11-01
1531,NA,2011-04-21
1529,NA,1998-06-30
1529,EU,1998-06-01
1534,NA,1997-06-30
1535,NA,1998-11-28
1536,NA,2000-12-14
1536,EU,2000-09-01
1537,NA,2014-03-27
1537,EU,2014-03-27
1538,NA,1997-01-01
1539,NA,1997-01-31
1540,NA,2013-03-19
1541,NA,1982-11-01
1541,JP,1980-06-01
1542,NA,2007-08-27
1542,EU,2007-10-26
1543,NA,2011-11-15
1543,JP,2011-12-01
1544,NA,1998-11-30
1545,NA,2000-01-31
1545,EU,2000-01-01
1545,JP,2000-02-24
1546,NA,2006-06-05
1546,EU,2015-02-24
1546,JP,2006-07-05
1547,NA,2011-06-21
1547,EU,2011-07-22
1548,NA,2009-10-12
1548,EU,2009-10-30
1549,NA,2013-03-18
1549,EU,2013-03-18
1550,NA,2014-10-31
1550,JP,2005-04-28
1551,NA,2011-06-02
1551,EU,2012-03-02
1553,NA,1996-12-01
1555,NA,2009-01-07
1556,NA,2008-08-27
1556,EU,2008-08-27
1558,NA,1990-06-01
1557,NA,1991-01-01
1559,NA,1990-11-20
1559,EU,1990-11-22
